No,CPM,logFC,signif,CPM1
1420,190.9001432,0.868927036,FALSE,7.576674375
1421,205.0236539,0.95353739,FALSE,7.679646555
1422,108.3247763,1.477496469,FALSE,6.759219447
1423,205.6186612,-0.94546296,FALSE,7.683827394
1424,90.46703249,1.869020495,FALSE,6.499320244
1425,136.0691872,-1.317036502,FALSE,7.088196596
1426,931.8377505,0.741344008,FALSE,9.863934968
1427,85.03437963,1.742260555,FALSE,6.40997434
1428,85.03437963,1.742260555,FALSE,6.40997434
1429,85.03437411,1.74225961,FALSE,6.409974246
1430,85.03437411,1.74225961,FALSE,6.409974246
1431,85.03437411,1.74225961,FALSE,6.409974246
1432,85.03437411,1.74225961,FALSE,6.409974246
1433,85.03437411,1.74225961,FALSE,6.409974246
1434,85.03436636,1.742258283,FALSE,6.409974114
1435,85.03436636,1.742258283,FALSE,6.409974114
1436,90.54449071,1.85832205,FALSE,6.500554956
1437,141.5098504,-1.108833497,FALSE,7.144758672
1438,85.02600474,1.740643798,FALSE,6.409832244
1439,85.02600474,1.740643798,FALSE,6.409832244
1440,85.02599711,1.740642491,FALSE,6.409832115
1441,85.02599711,1.740642491,FALSE,6.409832115
1442,118.3747543,-1.242614998,FALSE,6.887217621
1443,2393.399235,0.274186447,FALSE,11.22484535
1444,90.85928406,1.857996292,FALSE,6.505562032
1445,107.1174683,-1.476908904,FALSE,6.743049958
1446,113.7345443,-1.278532133,FALSE,6.829526696
1447,198.7555754,-0.73155904,FALSE,7.63485152
1448,136.8587776,1.120715758,FALSE,7.096544157
1449,90.7314938,1.839960783,FALSE,6.503531506
1450,118.4065889,-1.242096159,FALSE,6.887605554
1451,90.57988722,1.868110632,FALSE,6.501118838
1452,118.2885486,1.232597367,FALSE,6.886166605
1453,90.52399101,1.842969002,FALSE,6.500228286
1454,84.96581322,1.742242428,FALSE,6.408810571
1455,106.4068166,-1.47143875,FALSE,6.733446765
1456,90.51783815,1.85146835,FALSE,6.500130224
1457,90.5182286,1.851393998,FALSE,6.500136447
1458,165.2864937,1.027754611,FALSE,7.36882503
1459,84.95806016,1.740627076,FALSE,6.408678921
1460,90.81212331,1.853166562,FALSE,6.504813003
1461,84.98299027,1.733873748,FALSE,6.409102203
1462,84.98299027,1.733873748,FALSE,6.409102203
1463,84.98299027,1.733873748,FALSE,6.409102203
1464,90.53134179,1.840318958,FALSE,6.500345432
1465,90.53165868,1.840263449,FALSE,6.500350482
1466,106.9347616,-1.449900902,FALSE,6.7405871
1467,220.2150294,0.74793088,FALSE,7.782769124
1468,90.997205,1.854451136,FALSE,6.507750328
1469,260.1272311,0.741616968,FALSE,8.023073624
1470,90.88316219,1.850662138,FALSE,6.505941128
1471,85.06737474,1.709467288,FALSE,6.410534027
1472,85.06737474,1.709467288,FALSE,6.410534027
1473,85.06737474,1.709467288,FALSE,6.410534027
1474,85.06737474,1.709467288,FALSE,6.410534027
1475,85.06737474,1.709467288,FALSE,6.410534027
1476,84.93202008,1.741696181,FALSE,6.408236659
1477,85.06638378,1.709316078,FALSE,6.410517221
1478,85.06638378,1.709316078,FALSE,6.410517221
1479,85.06638378,1.709316078,FALSE,6.410517221
1480,85.06638378,1.709316078,FALSE,6.410517221
1481,85.06638378,1.709316078,FALSE,6.410517221
1482,85.06638378,1.709316078,FALSE,6.410517221
1483,85.06638378,1.709316078,FALSE,6.410517221
1484,85.06638378,1.709316078,FALSE,6.410517221
1485,85.06638378,1.709316078,FALSE,6.410517221
1486,159.6566061,-0.947340618,FALSE,7.318828438
1487,133.1568294,1.070774907,FALSE,7.056982613
1488,85.0611454,1.708512949,FALSE,6.410428377
1489,85.0611454,1.708512949,FALSE,6.410428377
1490,85.0611454,1.708512949,FALSE,6.410428377
1491,85.0611454,1.708512949,FALSE,6.410428377
1492,85.0611454,1.708512949,FALSE,6.410428377
1493,85.0611454,1.708512949,FALSE,6.410428377
1494,85.0611454,1.708512949,FALSE,6.410428377
1495,85.0611454,1.708512949,FALSE,6.410428377
1496,85.0611454,1.708512949,FALSE,6.410428377
1497,85.0611454,1.708512949,FALSE,6.410428377
1498,85.0611454,1.708512949,FALSE,6.410428377
1499,84.91678109,1.742316549,FALSE,6.407977779
1500,391.7220168,0.611831584,FALSE,8.613686407
1501,127.4917811,-1.115123524,FALSE,6.994260435
1502,90.54416688,1.83567822,FALSE,6.500549796
1503,84.89628635,1.743564919,FALSE,6.407629542
1504,106.7024975,-1.471762261,FALSE,6.737450135
1505,90.58798215,1.843020597,FALSE,6.501247763
1506,178.1524897,1.024809267,FALSE,7.476968835
1507,84.91535641,1.733818442,FALSE,6.407953575
1508,85.02205561,1.702474903,FALSE,6.409765235
1509,85.02205561,1.702474903,FALSE,6.409765235
1510,85.02205561,1.702474903,FALSE,6.409765235
1511,85.02205561,1.702474903,FALSE,6.409765235
1512,85.02205561,1.702474903,FALSE,6.409765235
1513,85.02205561,1.702474903,FALSE,6.409765235
1514,85.02205561,1.702474903,FALSE,6.409765235
1515,90.59411566,1.865952182,FALSE,6.501345441
1516,90.55377143,1.83881457,FALSE,6.500702823
1517,84.90495563,1.725049918,FALSE,6.407776857
1518,105.0934825,-1.423570971,FALSE,6.715529391
1519,105.0938585,-1.423585525,FALSE,6.715534553
1520,90.12452491,1.854332114,FALSE,6.493847844
1521,118.7143772,-1.26993068,FALSE,6.891350857
1522,193.0867437,0.878591519,FALSE,7.59310531
1523,90.57854803,1.823198633,FALSE,6.501097508
1524,90.57873542,1.82316371,FALSE,6.501100493
1525,118.3588942,-1.24659446,FALSE,6.887024312
1526,169.4765572,0.970044877,FALSE,7.404941917
1527,90.87853793,1.832978599,FALSE,6.50586772
1528,1282.495524,-0.357391559,FALSE,10.32473808
1529,84.86800586,1.709618628,FALSE,6.407148874
1530,84.86800586,1.709618628,FALSE,6.407148874
1531,84.86800023,1.709617635,FALSE,6.407148778
1532,90.65854796,1.844334896,FALSE,6.502371149
1533,108.7055217,1.467389176,FALSE,6.764281413
1534,127.1763266,1.197801435,FALSE,6.990686333
1535,191.5317805,0.877087205,FALSE,7.581439985
1536,90.67312589,1.831541781,FALSE,6.502603117
1537,106.3829759,-1.453279965,FALSE,6.733123489
1538,106.983527,1.465575407,FALSE,6.741244862
1539,398.9590259,-0.638466744,FALSE,8.640096775
1540,371.1431796,-0.563663731,FALSE,8.535832047
1541,237.2502319,0.746935031,FALSE,7.890265687
1542,84.8344491,1.704235213,FALSE,6.40657832
1543,84.81105389,1.709608612,FALSE,6.406180406
1544,1065.51138,0.605728411,FALSE,10.05733029
1545,166.0159761,0.862868597,FALSE,7.375178272
1546,147.652531,-1.070031553,FALSE,7.206062277
1547,2403.942625,0.488325339,FALSE,11.23118675
1548,266.7347998,-0.713515789,FALSE,8.059262249
1549,134.9643944,1.055931544,FALSE,7.076435043
1550,103.081094,1.443359112,FALSE,6.687635943
1551,106.9141419,1.443457096,FALSE,6.740308885
1552,105.1704862,-1.400254333,FALSE,6.716586091
1553,107.0346612,1.458695059,FALSE,6.741934252
1554,90.27562961,1.811289634,FALSE,6.496264672
1555,131.3916315,-1.277812272,FALSE,7.037729581
1556,84.85915437,1.676683858,FALSE,6.406998397
1557,84.85915437,1.676683858,FALSE,6.406998397
1558,84.85915437,1.676683858,FALSE,6.406998397
1559,84.85915437,1.676683858,FALSE,6.406998397
1560,84.85915437,1.676683858,FALSE,6.406998397
1561,84.85915437,1.676683858,FALSE,6.406998397
1562,84.85915437,1.676683858,FALSE,6.406998397
1563,84.85915437,1.676683858,FALSE,6.406998397
1564,84.85915437,1.676683858,FALSE,6.406998397
1565,84.85915437,1.676683858,FALSE,6.406998397
1566,84.85915437,1.676683858,FALSE,6.406998397
1567,84.85915437,1.676683858,FALSE,6.406998397
1568,106.9348283,1.439380636,FALSE,6.740588001
1569,132.8147652,-1.277372858,FALSE,7.053271732
1570,85.12750263,-1.743114824,FALSE,6.411553402
1571,89.97750988,1.826924994,FALSE,6.491492536
1572,106.4213272,-1.434588649,FALSE,6.733643491
1573,290.2569199,-0.656792049,FALSE,8.181186652
1574,84.84215003,1.673935084,FALSE,6.406709276
1575,84.84215003,1.673935084,FALSE,6.406709276
1576,84.84215003,1.673935084,FALSE,6.406709276
1577,84.84215003,1.673935084,FALSE,6.406709276
1578,84.84215003,1.673935084,FALSE,6.406709276
1579,84.84215003,1.673935084,FALSE,6.406709276
1580,84.84215003,1.673935084,FALSE,6.406709276
1581,84.84215003,1.673935084,FALSE,6.406709276
1582,90.76950364,1.823648576,FALSE,6.504135763
1583,105.1932735,-1.392635633,FALSE,6.716898646
1584,105.1940748,-1.39234604,FALSE,6.716909635
1585,84.70150542,1.707175353,FALSE,6.404315706
1586,105.194493,-1.392310343,FALSE,6.71691537
1587,105.1982347,-1.391018768,FALSE,6.716966685
1588,85.3060643,-1.687430759,FALSE,6.414576399
1589,85.3060643,-1.687430759,FALSE,6.414576399
1590,85.3060643,-1.687430759,FALSE,6.414576399
1591,85.3060643,-1.687430759,FALSE,6.414576399
1592,85.3060643,-1.687430759,FALSE,6.414576399
1593,85.3060643,-1.687430759,FALSE,6.414576399
1594,85.3060643,-1.687430759,FALSE,6.414576399
1595,85.3060643,-1.687430759,FALSE,6.414576399
1596,85.3060643,-1.687430759,FALSE,6.414576399
1597,85.3060643,-1.687430759,FALSE,6.414576399
1598,85.3060643,-1.687430759,FALSE,6.414576399
1599,85.3060643,-1.687430759,FALSE,6.414576399
1600,85.30606429,-1.687430759,FALSE,6.414576399
1601,85.30606429,-1.687430759,FALSE,6.414576399
1602,85.30606429,-1.687430759,FALSE,6.414576399
1603,85.30606429,-1.687430759,FALSE,6.414576399
1604,85.30606429,-1.687430759,FALSE,6.414576399
1605,85.30606429,-1.687430759,FALSE,6.414576399
1606,85.30606429,-1.687430759,FALSE,6.414576399
1607,85.30606429,-1.687430759,FALSE,6.414576399
1608,85.30606429,-1.687430759,FALSE,6.414576399
1609,85.30606428,-1.687430758,FALSE,6.414576399
1610,85.30606428,-1.687430758,FALSE,6.414576399
1611,85.30606428,-1.687430758,FALSE,6.414576399
1612,85.30606428,-1.687430758,FALSE,6.414576399
1613,85.30606428,-1.687430758,FALSE,6.414576399
1614,85.30606428,-1.687430758,FALSE,6.414576399
1615,85.30606427,-1.687430758,FALSE,6.414576399
1616,85.30606427,-1.687430758,FALSE,6.414576399
1617,85.30606427,-1.687430758,FALSE,6.414576399
1618,85.30606427,-1.687430758,FALSE,6.414576399
1619,85.30606427,-1.687430758,FALSE,6.414576399
1620,85.30606427,-1.687430758,FALSE,6.414576399
1621,85.30606427,-1.687430758,FALSE,6.414576399
1622,85.30606427,-1.687430758,FALSE,6.414576399
1623,85.30606427,-1.687430758,FALSE,6.414576399
1624,85.30606427,-1.687430758,FALSE,6.414576399
1625,85.30606427,-1.687430758,FALSE,6.414576399
1626,85.30606427,-1.687430758,FALSE,6.414576399
1627,85.30606426,-1.687430757,FALSE,6.414576399
1628,85.30606426,-1.687430757,FALSE,6.414576399
1629,85.30606426,-1.687430757,FALSE,6.414576399
1630,85.30606426,-1.687430757,FALSE,6.414576399
1631,85.30606426,-1.687430757,FALSE,6.414576399
1632,85.30606426,-1.687430757,FALSE,6.414576399
1633,85.30606426,-1.687430757,FALSE,6.414576399
1634,85.30606426,-1.687430757,FALSE,6.414576399
1635,85.30606426,-1.687430757,FALSE,6.414576399
1636,85.30606426,-1.687430757,FALSE,6.414576399
1637,85.30606426,-1.687430757,FALSE,6.414576399
1638,85.30606426,-1.687430757,FALSE,6.414576399
1639,85.30606426,-1.687430757,FALSE,6.414576399
1640,85.30606426,-1.687430757,FALSE,6.414576399
1641,85.30606425,-1.687430757,FALSE,6.414576399
1642,85.30606425,-1.687430757,FALSE,6.414576399
1643,85.30606425,-1.687430757,FALSE,6.414576399
1644,85.30606425,-1.687430757,FALSE,6.414576399
1645,85.30606425,-1.687430757,FALSE,6.414576399
1646,85.30606425,-1.687430757,FALSE,6.414576399
1647,85.30606425,-1.687430757,FALSE,6.414576399
1648,85.30606425,-1.687430757,FALSE,6.414576399
1649,85.30606425,-1.687430757,FALSE,6.414576399
1650,85.30606425,-1.687430757,FALSE,6.414576399
1651,85.30606424,-1.687430757,FALSE,6.414576398
1652,85.30606424,-1.687430757,FALSE,6.414576398
1653,85.30606424,-1.687430757,FALSE,6.414576398
1654,85.30606424,-1.687430757,FALSE,6.414576398
1655,85.30606424,-1.687430757,FALSE,6.414576398
1656,85.30606424,-1.687430757,FALSE,6.414576398
1657,85.30606424,-1.687430757,FALSE,6.414576398
1658,85.30606424,-1.687430757,FALSE,6.414576398
1659,85.30606424,-1.687430757,FALSE,6.414576398
1660,85.30606424,-1.687430757,FALSE,6.414576398
1661,85.30606424,-1.687430757,FALSE,6.414576398
1662,85.30606424,-1.687430757,FALSE,6.414576398
1663,85.30606424,-1.687430757,FALSE,6.414576398
1664,85.30606424,-1.687430757,FALSE,6.414576398
1665,85.30606424,-1.687430757,FALSE,6.414576398
1666,85.30606424,-1.687430757,FALSE,6.414576398
1667,85.30606424,-1.687430757,FALSE,6.414576398
1668,85.30606424,-1.687430757,FALSE,6.414576398
1669,85.30606424,-1.687430757,FALSE,6.414576398
1670,85.30606424,-1.687430757,FALSE,6.414576398
1671,85.30606424,-1.687430757,FALSE,6.414576398
1672,85.30606424,-1.687430757,FALSE,6.414576398
1673,85.30606424,-1.687430757,FALSE,6.414576398
1674,85.30606424,-1.687430757,FALSE,6.414576398
1675,85.30606424,-1.687430757,FALSE,6.414576398
1676,85.30606424,-1.687430757,FALSE,6.414576398
1677,85.30606424,-1.687430757,FALSE,6.414576398
1678,85.30606424,-1.687430757,FALSE,6.414576398
1679,85.30606424,-1.687430757,FALSE,6.414576398
1680,85.30606424,-1.687430757,FALSE,6.414576398
1681,85.30606424,-1.687430757,FALSE,6.414576398
1682,85.30606422,-1.687430756,FALSE,6.414576398
1683,85.30606422,-1.687430756,FALSE,6.414576398
1684,85.30606422,-1.687430756,FALSE,6.414576398
1685,85.30606422,-1.687430756,FALSE,6.414576398
1686,85.30606422,-1.687430756,FALSE,6.414576398
1687,85.30606422,-1.687430756,FALSE,6.414576398
1688,85.30606422,-1.687430756,FALSE,6.414576398
1689,85.30606422,-1.687430756,FALSE,6.414576398
1690,85.30606422,-1.687430756,FALSE,6.414576398
1691,85.30606422,-1.687430756,FALSE,6.414576398
1692,85.30606422,-1.687430756,FALSE,6.414576398
1693,85.3060642,-1.687430755,FALSE,6.414576398
1694,85.3060642,-1.687430755,FALSE,6.414576398
1695,85.3060642,-1.687430755,FALSE,6.414576398
1696,85.3060642,-1.687430755,FALSE,6.414576398
1697,85.3060642,-1.687430755,FALSE,6.414576398
1698,85.3060642,-1.687430755,FALSE,6.414576398
1699,85.3060642,-1.687430755,FALSE,6.414576398
1700,85.3060642,-1.687430755,FALSE,6.414576398
1701,85.3060642,-1.687430755,FALSE,6.414576398
1702,85.3060642,-1.687430755,FALSE,6.414576398
1703,85.3060642,-1.687430755,FALSE,6.414576398
1704,85.3060642,-1.687430755,FALSE,6.414576398
1705,105.2103363,-1.386954617,FALSE,6.717132638
1706,105.2104784,-1.386962128,FALSE,6.717134586
1707,105.2103676,-1.386956552,FALSE,6.717133066
1708,124.3537719,-1.439473563,FALSE,6.958306457
1709,85.30271933,-1.686939743,FALSE,6.414519828
1710,85.30271933,-1.686939743,FALSE,6.414519828
1711,85.30271933,-1.686939743,FALSE,6.414519828
1712,85.30271933,-1.686939743,FALSE,6.414519828
1713,85.30271933,-1.686939743,FALSE,6.414519828
1714,85.30271933,-1.686939743,FALSE,6.414519828
1715,85.30271933,-1.686939743,FALSE,6.414519828
1716,85.30271933,-1.686939743,FALSE,6.414519828
1717,85.30271933,-1.686939743,FALSE,6.414519828
1718,85.30271933,-1.686939743,FALSE,6.414519828
1719,85.30271933,-1.686939743,FALSE,6.414519828
1720,85.30271933,-1.686939743,FALSE,6.414519828
1721,85.30271933,-1.686939743,FALSE,6.414519828
1722,85.30271933,-1.686939743,FALSE,6.414519828
1723,85.30271925,-1.686939733,FALSE,6.414519827
1724,85.30271925,-1.686939733,FALSE,6.414519827
1725,85.30271925,-1.686939733,FALSE,6.414519827
1726,85.30271925,-1.686939733,FALSE,6.414519827
1727,85.30271925,-1.686939733,FALSE,6.414519827
1728,85.30271925,-1.686939733,FALSE,6.414519827
1729,85.30271925,-1.686939733,FALSE,6.414519827
1730,85.30271925,-1.686939733,FALSE,6.414519827
1731,85.30271925,-1.686939733,FALSE,6.414519827
1732,85.30271925,-1.686939733,FALSE,6.414519827
1733,85.30271925,-1.686939733,FALSE,6.414519827
1734,85.30271925,-1.686939733,FALSE,6.414519827
1735,85.30271925,-1.686939733,FALSE,6.414519827
1736,85.30271915,-1.68693972,FALSE,6.414519825
1737,85.30271915,-1.68693972,FALSE,6.414519825
1738,85.30271915,-1.68693972,FALSE,6.414519825
1739,85.30271915,-1.68693972,FALSE,6.414519825
1740,85.30271915,-1.68693972,FALSE,6.414519825
1741,85.30271915,-1.68693972,FALSE,6.414519825
1742,85.30271915,-1.68693972,FALSE,6.414519825
1743,85.30271915,-1.68693972,FALSE,6.414519825
1744,85.30271915,-1.68693972,FALSE,6.414519825
1745,85.30271892,-1.686939688,FALSE,6.414519821
1746,85.30271892,-1.686939688,FALSE,6.414519821
1747,85.30271892,-1.686939688,FALSE,6.414519821
1748,85.30271892,-1.686939688,FALSE,6.414519821
1749,85.30271892,-1.686939688,FALSE,6.414519821
1750,85.30271892,-1.686939688,FALSE,6.414519821
1751,85.30271892,-1.686939688,FALSE,6.414519821
1752,85.30271892,-1.686939688,FALSE,6.414519821
1753,85.30271892,-1.686939688,FALSE,6.414519821
1754,85.30271892,-1.686939688,FALSE,6.414519821
1755,85.30271892,-1.686939688,FALSE,6.414519821
1756,85.30271869,-1.686939657,FALSE,6.414519817
1757,85.30271869,-1.686939657,FALSE,6.414519817
1758,85.30271869,-1.686939657,FALSE,6.414519817
1759,85.30271869,-1.686939657,FALSE,6.414519817
1760,85.30271869,-1.686939657,FALSE,6.414519817
1761,85.30271869,-1.686939657,FALSE,6.414519817
1762,85.30271869,-1.686939657,FALSE,6.414519817
1763,85.30271869,-1.686939657,FALSE,6.414519817
1764,105.2103979,-1.386958544,FALSE,6.717133483
1765,85.08440153,-1.735390293,FALSE,6.410822763
1766,85.08440153,-1.735390293,FALSE,6.410822763
1767,117.9699708,-1.322773554,FALSE,6.882275859
1768,113.119764,-1.253239568,FALSE,6.821707205
1769,146.5957984,-0.946569028,FALSE,7.195699945
1770,84.70010548,1.687297782,FALSE,6.404291861
1771,84.70010548,1.687297782,FALSE,6.404291861
1772,468.8872826,-0.568844457,FALSE,8.87309734
1773,85.15925416,-1.704420497,FALSE,6.412091409
1774,85.15925107,-1.704419986,FALSE,6.412091357
1775,85.15925107,-1.704419986,FALSE,6.412091357
1776,85.15924874,-1.704419602,FALSE,6.412091318
1777,85.15924568,-1.704419096,FALSE,6.412091266
1778,85.15923851,-1.704417911,FALSE,6.412091144
1779,85.15923851,-1.704417911,FALSE,6.412091144
1780,85.15923851,-1.704417911,FALSE,6.412091144
1781,125.0058663,1.19073445,FALSE,6.965851989
1782,84.69457478,1.681081173,FALSE,6.404197654
1783,84.69457478,1.681081173,FALSE,6.404197654
1784,90.78094262,1.81017044,FALSE,6.504317563
1785,726.4179795,0.594036489,FALSE,9.504656101
1786,90.39847931,1.807191075,FALSE,6.498226599
1787,84.640003,1.687896612,FALSE,6.403267773
1788,84.640003,1.687896612,FALSE,6.403267773
1789,201.5570036,-0.779214894,FALSE,7.655044104
1790,90.54399409,-1.809598247,FALSE,6.500547043
1791,85.13007834,-1.69902036,FALSE,6.411597053
1792,85.13007834,-1.69902036,FALSE,6.411597053
1793,85.13007541,-1.699019873,FALSE,6.411597003
1794,85.1300732,-1.699019506,FALSE,6.411596966
1795,85.1300732,-1.699019506,FALSE,6.411596966
1796,85.13007029,-1.699019024,FALSE,6.411596917
1797,85.13005677,-1.699016778,FALSE,6.411596687
1798,128.1076847,-1.099270498,FALSE,7.001213209
1799,85.11555992,-1.697727196,FALSE,6.411350989
1800,85.08613327,-1.704394374,FALSE,6.410852126
1801,90.41334826,1.802580871,FALSE,6.498463877
1802,85.20813746,-1.672850742,FALSE,6.412919311
1803,85.20813746,-1.672850742,FALSE,6.412919311
1804,85.20813746,-1.672850742,FALSE,6.412919311
1805,85.20813746,-1.672850742,FALSE,6.412919311
1806,85.20813746,-1.672850742,FALSE,6.412919311
1807,85.20813746,-1.672850742,FALSE,6.412919311
1808,85.20813746,-1.672850742,FALSE,6.412919311
1809,85.20813746,-1.672850742,FALSE,6.412919311
1810,85.20813746,-1.672850742,FALSE,6.412919311
1811,85.2081367,-1.672850632,FALSE,6.412919298
1812,85.2081367,-1.672850632,FALSE,6.412919298
1813,85.2081367,-1.672850632,FALSE,6.412919298
1814,85.2081367,-1.672850632,FALSE,6.412919298
1815,85.2081367,-1.672850632,FALSE,6.412919298
1816,85.2081367,-1.672850632,FALSE,6.412919298
1817,85.2081367,-1.672850632,FALSE,6.412919298
1818,85.2081367,-1.672850632,FALSE,6.412919298
1819,85.2081367,-1.672850632,FALSE,6.412919298
1820,85.2081367,-1.672850632,FALSE,6.412919298
1821,85.2081367,-1.672850632,FALSE,6.412919298
1822,85.2081367,-1.672850632,FALSE,6.412919298
1823,85.2081367,-1.672850632,FALSE,6.412919298
1824,85.2081367,-1.672850632,FALSE,6.412919298
1825,85.20046042,-1.671707161,FALSE,6.412789322
1826,85.20046042,-1.671707161,FALSE,6.412789322
1827,85.20046042,-1.671707161,FALSE,6.412789322
1828,85.20046042,-1.671707161,FALSE,6.412789322
1829,85.20046042,-1.671707161,FALSE,6.412789322
1830,85.20046042,-1.671707161,FALSE,6.412789322
1831,85.20046042,-1.671707161,FALSE,6.412789322
1832,85.1009725,-1.693601813,FALSE,6.411103713
1833,85.1009725,-1.693601813,FALSE,6.411103713
1834,85.1009725,-1.693601813,FALSE,6.411103713
1835,85.10096763,-1.693600999,FALSE,6.411103631
1836,85.10095842,-1.693599461,FALSE,6.411103475
1837,85.10095204,-1.693598398,FALSE,6.411103367
1838,988.3370854,-0.470410815,FALSE,9.948859366
1839,90.49679009,-1.8045201,FALSE,6.499794716
1840,85.05912604,-1.698995684,FALSE,6.410394127
1841,85.05912604,-1.698995684,FALSE,6.410394127
1842,85.05911841,-1.698994367,FALSE,6.410393997
1843,85.08868099,-1.69130411,FALSE,6.410895324
1844,85.08868099,-1.69130411,FALSE,6.410895324
1845,85.08867828,-1.691303656,FALSE,6.410895278
1846,85.08867828,-1.691303656,FALSE,6.410895278
1847,85.08866722,-1.691301806,FALSE,6.41089509
1848,85.08866722,-1.691301806,FALSE,6.41089509
1849,85.08866722,-1.691301806,FALSE,6.41089509
1850,85.08866099,-1.691300764,FALSE,6.410894984
1851,90.62965705,1.813471573,FALSE,6.50191132
1852,134.018632,1.025167729,FALSE,7.066289775
1853,85.17874944,-1.668459487,FALSE,6.412421644
1854,85.17874944,-1.668459487,FALSE,6.412421644
1855,85.17874944,-1.668459487,FALSE,6.412421644
1856,85.17874944,-1.668459487,FALSE,6.412421644
1857,85.17874944,-1.668459487,FALSE,6.412421644
1858,85.17874944,-1.668459487,FALSE,6.412421644
1859,85.17874944,-1.668459487,FALSE,6.412421644
1860,160.548916,-0.981726001,FALSE,7.326869114
1861,85.07938868,-1.689563338,FALSE,6.410737762
1862,85.07938868,-1.689563338,FALSE,6.410737762
1863,85.079384,-1.689562553,FALSE,6.410737683
1864,85.079384,-1.689562553,FALSE,6.410737683
1865,85.07938135,-1.689562109,FALSE,6.410737638
1866,85.07937514,-1.689561069,FALSE,6.410737532
1867,85.07936902,-1.689560043,FALSE,6.410737429
1868,85.07936902,-1.689560043,FALSE,6.410737429
1869,85.07936902,-1.689560043,FALSE,6.410737429
1870,85.07936902,-1.689560043,FALSE,6.410737429
1871,85.06631046,-1.689176069,FALSE,6.410515977
1872,695.2771207,0.487949019,FALSE,9.441444306
1873,85.06712752,-1.687261538,FALSE,6.410529834
1874,85.06712752,-1.687261538,FALSE,6.410529834
1875,85.06712296,-1.687260773,FALSE,6.410529757
1876,85.06712296,-1.687260773,FALSE,6.410529757
1877,85.06711689,-1.687259754,FALSE,6.410529654
1878,85.06711091,-1.687258749,FALSE,6.410529552
1879,85.06711091,-1.687258749,FALSE,6.410529552
1880,85.06711091,-1.687258749,FALSE,6.410529552
1881,85.16054295,-1.665723257,FALSE,6.412113243
1882,85.16054295,-1.665723257,FALSE,6.412113243
1883,85.16054295,-1.665723257,FALSE,6.412113243
1884,85.16054295,-1.665723257,FALSE,6.412113243
1885,85.16054295,-1.665723257,FALSE,6.412113243
1886,85.16054295,-1.665723257,FALSE,6.412113243
1887,85.16054295,-1.665723257,FALSE,6.412113243
1888,85.16054295,-1.665723257,FALSE,6.412113243
1889,85.16054295,-1.665723257,FALSE,6.412113243
1890,196.8598151,-0.807009349,FALSE,7.621024834
1891,90.44221021,-1.798547994,FALSE,6.498924344
1892,146.7731498,-0.929259393,FALSE,7.19744426
1893,85.02073878,-1.691281754,FALSE,6.40974289
1894,85.13654074,-1.662098823,FALSE,6.411706567
1895,85.13654074,-1.662098823,FALSE,6.411706567
1896,85.13654074,-1.662098823,FALSE,6.411706567
1897,85.13654074,-1.662098823,FALSE,6.411706567
1898,85.13654074,-1.662098823,FALSE,6.411706567
1899,85.13654074,-1.662098823,FALSE,6.411706567
1900,85.13654074,-1.662098823,FALSE,6.411706567
1901,85.13654074,-1.662098823,FALSE,6.411706567
1902,85.13654074,-1.662098823,FALSE,6.411706567
1903,84.99149194,-1.695433416,FALSE,6.409246523
1904,84.9355552,-1.708277502,FALSE,6.408296707
1905,85.01211476,-1.689542131,FALSE,6.409596544
1906,85.01211133,-1.689541535,FALSE,6.409596486
1907,84.99620929,-1.692584859,FALSE,6.409326595
1908,670.2405679,0.445218067,FALSE,9.388535201
1909,84.98813829,-1.690892073,FALSE,6.409189595
1910,112.8051101,-1.239218093,FALSE,6.817688613
1911,84.98735351,-1.69075209,FALSE,6.409176273
1912,85.00071803,-1.687239906,FALSE,6.409403123
1913,125.2834434,1.169010542,FALSE,6.969051961
1914,306.7123028,0.613557817,FALSE,8.260742226
1915,142.7949041,-1.013012152,FALSE,7.157800684
1916,90.33359459,-1.803646855,FALSE,6.497190713
1917,205.8782041,0.78503154,FALSE,7.685647293
1918,84.95280981,-1.689416048,FALSE,6.40858976
1919,282.0577242,0.658439006,FALSE,8.139846636
1920,84.9910258,-1.6760467,FALSE,6.40923861
1921,84.9910258,-1.6760467,FALSE,6.40923861
1922,84.99224918,-1.673082969,FALSE,6.409259376
1923,84.98937434,-1.672641526,FALSE,6.409210577
1924,90.28529995,-1.797649699,FALSE,6.496419205
1925,84.97414565,-1.673079543,FALSE,6.408952047
1926,84.97414565,-1.673079543,FALSE,6.408952047
1927,90.58375564,-1.795907481,FALSE,6.50118045
1928,113.7241971,-1.341406283,FALSE,6.829395439
1929,90.23425951,-1.798940166,FALSE,6.495603385
1930,207.0976597,0.802589827,FALSE,7.694167441
1931,112.5126803,-1.242524927,FALSE,6.813943794
1932,84.96171277,-1.668316687,FALSE,6.408740945
1933,786.1434373,0.524234983,FALSE,9.618648756
1934,84.95188783,-1.669153945,FALSE,6.408574103
1935,84.95188783,-1.669153945,FALSE,6.408574103
1936,90.56866187,-1.794261024,FALSE,6.500940037
1937,84.9087478,-1.674248848,FALSE,6.407841291
1938,166.1234288,-0.896251474,FALSE,7.376111744
1939,84.94432482,-1.665573302,FALSE,6.408445658
1940,84.94432482,-1.665573302,FALSE,6.408445658
1941,84.94432482,-1.665573302,FALSE,6.408445658
1942,105.7582628,-1.392442775,FALSE,6.724626574
1943,84.8653014,-1.676724035,FALSE,6.407102899
